sales_document,sales_document_item,requested_delivery_date,plant,storage_location,shipping_condition
8890,10,2024-08-08,AMS1,WH-A,Express
8891,10,2024-05-12,BER1,WH-A,Express
8892,10,2024-12-26,PAR1,WH-A,Express
8893,10,2024-07-12,BER1,WH-A,Standard
8894,10,2023-01-17,PAR1,WH-A,Express
8895,10,2024-07-13,BER1,WH-B,Express
8896,10,2023-01-08,PAR1,WH-B,Express
8897,10,2024-06-23,PAR1,WH-A,Standard
8898,10,2024-01-28,PAR1,WH-C,Standard
8899,10,2023-08-15,PAR1,WH-B,Express
8900,10,2024-09-29,BER1,WH-C,Pickup
8901,10,2023-03-09,PAR1,WH-A,Pickup
8902,10,2023-03-28,BER1,WH-A,Pickup
8903,10,2024-12-03,AMS1,WH-B,Pickup
8904,10,2024-11-20,PAR1,WH-C,Express
8905,10,2023-08-04,AMS1,WH-B,Pickup
8906,10,2024-09-04,PAR1,WH-B,Pickup
8907,10,2024-10-06,AMS1,WH-B,Express
8908,10,2024-03-16,AMS1,WH-B,Standard
8909,10,2023-07-02,BER1,WH-A,Standard
8910,10,2024-08-13,AMS1,WH-B,Pickup
8911,10,2024-07-30,BER1,WH-B,Standard
8912,10,2023-05-21,PAR1,WH-B,Standard
8913,10,2024-09-28,AMS1,WH-C,Standard
8914,10,2023-03-15,PAR1,WH-C,Standard
8915,10,2023-08-12,BER1,WH-A,Express
8916,10,2024-04-16,AMS1,WH-C,Express
8917,10,2024-06-07,AMS1,WH-C,Standard
8918,10,2024-10-02,BER1,WH-C,Standard
8919,10,2023-03-28,BER1,WH-A,Express
8920,10,2023-01-22,BER1,WH-C,Pickup
8921,10,2024-08-18,BER1,WH-C,Standard
8922,10,2023-08-29,BER1,WH-A,Standard
8923,10,2023-03-02,PAR1,WH-B,Standard
8924,10,2024-12-29,PAR1,WH-B,Pickup
8925,10,2024-10-25,AMS1,WH-C,Express
8926,10,2024-12-26,AMS1,WH-C,Pickup
8927,10,2023-08-13,PAR1,WH-C,Standard
8928,10,2023-09-03,PAR1,WH-C,Standard
8929,10,2024-07-20,BER1,WH-B,Express
8930,10,2024-08-28,PAR1,WH-A,Express
8931,10,2023-10-16,PAR1,WH-B,Express
8932,10,2023-05-08,BER1,WH-B,Express
8933,10,2023-05-22,PAR1,WH-C,Express
8934,10,2024-09-26,AMS1,WH-A,Pickup
8935,10,2023-09-28,AMS1,WH-A,Express
8936,10,2024-06-19,BER1,WH-C,Express
8937,10,2024-11-16,AMS1,WH-B,Pickup
8938,10,2024-07-01,PAR1,WH-B,Pickup
8939,10,2023-06-15,BER1,WH-C,Express
8940,10,2023-10-09,BER1,WH-B,Express
8941,10,2024-07-23,PAR1,WH-B,Express
8942,10,2024-04-23,AMS1,WH-C,Express
8943,10,2023-10-09,AMS1,WH-A,Pickup
8944,10,2023-03-01,BER1,WH-B,Standard
8945,10,2024-09-17,PAR1,WH-C,Express
8946,10,2023-09-03,BER1,WH-C,Pickup
8947,10,2023-02-13,BER1,WH-B,Express
8948,10,2023-08-21,BER1,WH-A,Standard
8949,10,2024-12-21,AMS1,WH-A,Standard
8950,10,2024-12-28,PAR1,WH-A,Express
8951,10,2023-12-21,AMS1,WH-B,Express
8952,10,2024-04-22,PAR1,WH-A,Pickup
8953,10,2023-09-01,AMS1,WH-B,Pickup
8954,10,2023-06-30,PAR1,WH-B,Express
8955,10,2024-01-01,AMS1,WH-B,Standard
8956,10,2024-10-21,AMS1,WH-A,Express
8957,10,2024-08-15,BER1,WH-A,Express
8958,10,2024-04-10,PAR1,WH-B,Express
8959,10,2024-07-16,AMS1,WH-C,Pickup
8960,10,2023-01-19,BER1,WH-B,Express
8961,10,2023-12-07,AMS1,WH-B,Express
8962,10,2024-01-02,BER1,WH-B,Pickup
8963,10,2023-09-08,AMS1,WH-A,Pickup
8964,10,2024-05-22,AMS1,WH-C,Express
8965,10,2024-03-01,AMS1,WH-C,Pickup
8966,10,2024-01-20,PAR1,WH-C,Standard
8967,10,2024-04-01,BER1,WH-C,Express
8968,10,2023-04-17,PAR1,WH-A,Standard
8969,10,2023-08-06,PAR1,WH-A,Express
8970,10,2023-03-17,BER1,WH-B,Standard
8971,10,2023-06-19,BER1,WH-C,Express
8972,10,2024-10-11,PAR1,WH-B,Express
8973,10,2025-01-02,AMS1,WH-B,Express
8974,10,2023-09-01,AMS1,WH-B,Express
8975,10,2024-11-17,BER1,WH-B,Standard
8976,10,2024-01-27,AMS1,WH-C,Express
8977,10,2024-06-07,BER1,WH-C,Pickup
8978,10,2024-02-16,BER1,WH-B,Express
8979,10,2023-10-04,BER1,WH-C,Pickup
8980,10,2023-10-16,AMS1,WH-B,Pickup
8981,10,2023-12-30,AMS1,WH-B,Standard
8982,10,2023-12-24,BER1,WH-C,Standard
8983,10,2023-09-03,AMS1,WH-C,Express
8984,10,2024-06-09,BER1,WH-A,Standard
8985,10,2024-04-13,BER1,WH-A,Express
8986,10,2023-03-20,BER1,WH-B,Pickup
8987,10,2024-03-13,BER1,WH-C,Pickup
8988,10,2023-03-14,AMS1,WH-C,Express
8989,10,2023-02-13,AMS1,WH-C,Express
8990,10,2024-07-17,PAR1,WH-B,Express
8991,10,2023-02-22,AMS1,WH-A,Pickup
8992,10,2024-11-04,PAR1,WH-C,Standard
8993,10,2023-04-16,PAR1,WH-A,Standard
8994,10,2023-01-17,BER1,WH-C,Pickup
8995,10,2023-07-17,AMS1,WH-A,Standard
8996,10,2023-03-21,BER1,WH-C,Express
8997,10,2023-10-12,BER1,WH-C,Standard
8998,10,2024-02-26,AMS1,WH-A,Standard
8999,10,2023-07-21,AMS1,WH-B,Standard
9000,10,2024-08-13,PAR1,WH-B,Standard
9001,10,2024-11-14,BER1,WH-C,Express
9002,10,2024-01-16,BER1,WH-C,Pickup
9003,10,2024-03-26,BER1,WH-C,Pickup
9004,10,2023-03-23,BER1,WH-B,Express
9005,10,2024-03-26,PAR1,WH-C,Standard
9006,10,2023-04-19,PAR1,WH-B,Pickup
9007,10,2023-01-21,PAR1,WH-A,Pickup
9008,10,2023-12-22,AMS1,WH-C,Standard
9009,10,2023-09-15,AMS1,WH-B,Standard
9010,10,2023-10-04,BER1,WH-B,Standard
9011,10,2024-03-23,AMS1,WH-C,Pickup
9012,10,2024-04-15,PAR1,WH-B,Standard
9013,10,2024-11-08,PAR1,WH-B,Standard
9014,10,2023-02-05,AMS1,WH-B,Pickup
9015,10,2023-10-31,AMS1,WH-B,Express
9016,10,2024-03-22,BER1,WH-A,Express
9017,10,2024-07-01,BER1,WH-B,Standard
9018,10,2023-04-01,BER1,WH-B,Standard
9019,10,2023-09-07,PAR1,WH-A,Standard
9020,10,2023-06-05,BER1,WH-B,Express
9021,10,2023-11-28,PAR1,WH-B,Express
9022,10,2023-09-17,PAR1,WH-C,Standard
9023,10,2024-10-07,BER1,WH-C,Pickup
9024,10,2024-08-02,BER1,WH-A,Pickup
9025,10,2023-05-11,PAR1,WH-A,Express
9026,10,2023-09-26,PAR1,WH-C,Pickup
9027,10,2023-11-12,BER1,WH-B,Express
9028,10,2024-05-31,AMS1,WH-C,Express
9029,10,2023-05-25,PAR1,WH-B,Express
9030,10,2024-10-06,BER1,WH-A,Express
9031,10,2024-11-08,PAR1,WH-A,Standard
9032,10,2024-03-04,PAR1,WH-B,Pickup
9033,10,2023-08-31,BER1,WH-A,Express
9034,10,2023-04-17,BER1,WH-B,Express
9035,10,2023-09-29,AMS1,WH-C,Standard
9036,10,2024-04-16,PAR1,WH-C,Standard
9037,10,2024-09-30,AMS1,WH-C,Standard
9038,10,2023-03-06,BER1,WH-B,Express
9039,10,2024-10-22,PAR1,WH-A,Pickup
9040,10,2023-02-17,PAR1,WH-C,Express
9041,10,2023-05-19,AMS1,WH-A,Express
9042,10,2024-09-24,BER1,WH-B,Pickup
9043,10,2023-07-04,AMS1,WH-A,Pickup
9044,10,2023-08-10,PAR1,WH-B,Pickup
9045,10,2024-10-09,PAR1,WH-C,Standard
9046,10,2024-06-14,BER1,WH-B,Pickup
9047,10,2023-08-29,BER1,WH-C,Express
9048,10,2024-02-13,PAR1,WH-C,Pickup
9049,10,2024-08-08,AMS1,WH-A,Express
9050,10,2023-05-04,AMS1,WH-A,Express
9051,10,2024-04-18,PAR1,WH-B,Pickup
9052,10,2023-03-20,BER1,WH-A,Standard
9053,10,2023-07-18,PAR1,WH-C,Express
9054,10,2024-11-10,AMS1,WH-A,Pickup
9055,10,2023-10-13,PAR1,WH-A,Standard
9056,10,2024-04-12,BER1,WH-A,Pickup
9057,10,2023-04-23,PAR1,WH-C,Express
9058,10,2024-12-07,AMS1,WH-C,Pickup
9059,10,2023-10-17,AMS1,WH-C,Pickup
9060,10,2023-10-19,AMS1,WH-B,Express
9061,10,2024-02-25,BER1,WH-A,Standard
9062,10,2024-01-04,BER1,WH-B,Standard
9063,10,2024-12-03,PAR1,WH-C,Standard
9064,10,2024-10-25,BER1,WH-B,Express
9065,10,2023-06-05,PAR1,WH-B,Express
9066,10,2024-02-02,PAR1,WH-C,Pickup
9067,10,2023-03-26,AMS1,WH-A,Pickup
9068,10,2023-09-22,BER1,WH-C,Standard
9069,10,2024-02-20,AMS1,WH-B,Standard
9070,10,2024-09-23,BER1,WH-C,Standard
9071,10,2024-12-17,PAR1,WH-A,Express
9072,10,2024-02-17,AMS1,WH-A,Pickup
9073,10,2024-11-21,AMS1,WH-B,Express
9074,10,2024-10-10,PAR1,WH-C,Standard
9075,10,2023-12-12,AMS1,WH-C,Pickup
9076,10,2024-04-25,PAR1,WH-C,Express
9077,10,2024-10-14,BER1,WH-C,Standard
9078,10,2023-08-03,AMS1,WH-C,Express
9079,10,2023-05-20,BER1,WH-A,Standard
9080,10,2023-02-10,AMS1,WH-C,Express
9081,10,2023-12-31,AMS1,WH-C,Express
9082,10,2024-12-11,PAR1,WH-A,Express
9083,10,2024-01-06,PAR1,WH-B,Express
9084,10,2023-09-18,BER1,WH-C,Express
9085,10,2024-08-03,BER1,WH-A,Express
9086,10,2023-06-28,PAR1,WH-A,Standard
9087,10,2024-08-07,BER1,WH-A,Express
9088,10,2023-10-12,PAR1,WH-B,Pickup
9089,10,2024-09-01,BER1,WH-C,Pickup
9090,10,2023-06-21,AMS1,WH-A,Standard
9091,10,2023-12-22,AMS1,WH-C,Pickup
9092,10,2023-09-22,PAR1,WH-A,Pickup
9093,10,2023-02-24,AMS1,WH-B,Standard
9094,10,2024-08-18,AMS1,WH-A,Express
9095,10,2023-11-05,BER1,WH-C,Standard
9096,10,2024-06-02,AMS1,WH-A,Express
9097,10,2024-10-01,PAR1,WH-C,Express
9098,10,2024-04-25,BER1,WH-A,Pickup
9099,10,2024-05-14,PAR1,WH-A,Pickup
9100,10,2023-03-31,BER1,WH-B,Pickup
9101,10,2024-02-05,AMS1,WH-A,Express
9102,10,2023-06-09,AMS1,WH-B,Pickup
9103,10,2023-12-11,AMS1,WH-B,Pickup
9104,10,2023-10-02,AMS1,WH-A,Express
9105,10,2024-07-07,AMS1,WH-A,Standard
9106,10,2023-08-09,AMS1,WH-B,Express
9107,10,2023-07-05,AMS1,WH-C,Pickup
9108,10,2024-03-10,BER1,WH-B,Express
9109,10,2024-01-18,PAR1,WH-C,Pickup
9110,10,2024-11-08,BER1,WH-B,Express
9111,10,2024-01-07,BER1,WH-B,Standard
9112,10,2024-12-05,AMS1,WH-C,Express
9113,10,2023-04-01,PAR1,WH-B,Pickup
9114,10,2024-06-24,PAR1,WH-C,Express
9115,10,2023-09-06,BER1,WH-A,Pickup
9116,10,2024-06-25,BER1,WH-C,Standard
9117,10,2023-05-06,PAR1,WH-A,Standard
9118,10,2024-01-31,AMS1,WH-A,Pickup
9119,10,2023-08-29,BER1,WH-C,Express
9120,10,2024-06-21,BER1,WH-C,Standard
9121,10,2023-09-30,BER1,WH-C,Express
9122,10,2024-03-11,BER1,WH-B,Express
9123,10,2024-10-09,PAR1,WH-B,Pickup
9124,10,2023-08-14,AMS1,WH-C,Standard
9125,10,2024-10-30,BER1,WH-C,Pickup
9126,10,2023-03-20,BER1,WH-C,Standard
9127,10,2023-03-12,AMS1,WH-A,Express
9128,10,2023-05-07,AMS1,WH-C,Express
9129,10,2023-11-11,AMS1,WH-B,Express
9130,10,2023-06-19,AMS1,WH-B,Express
9131,10,2023-03-28,AMS1,WH-A,Pickup
9132,10,2023-04-11,AMS1,WH-C,Express
9133,10,2024-09-08,BER1,WH-A,Pickup
9134,10,2024-10-14,PAR1,WH-C,Express
9135,10,2024-01-28,BER1,WH-B,Standard
9136,10,2023-09-15,AMS1,WH-B,Pickup
9137,10,2023-08-08,BER1,WH-A,Standard
9138,10,2024-09-19,BER1,WH-B,Pickup
9139,10,2023-12-31,BER1,WH-C,Pickup
9140,10,2024-10-13,AMS1,WH-A,Pickup
9141,10,2023-05-30,AMS1,WH-C,Standard
9142,10,2023-07-02,PAR1,WH-A,Pickup
9143,10,2024-04-27,AMS1,WH-A,Express
9144,10,2023-07-14,PAR1,WH-B,Standard
9145,10,2023-12-17,AMS1,WH-B,Standard
9146,10,2024-02-03,BER1,WH-B,Express
9147,10,2023-08-03,BER1,WH-B,Pickup
9148,10,2024-03-20,BER1,WH-A,Express
9149,10,2023-03-08,BER1,WH-C,Standard
9150,10,2024-07-02,AMS1,WH-A,Pickup
9151,10,2023-09-25,BER1,WH-A,Express
9152,10,2023-04-10,PAR1,WH-C,Express
9153,10,2024-10-06,BER1,WH-C,Pickup
9154,10,2023-05-26,BER1,WH-C,Standard
9155,10,2024-02-09,PAR1,WH-B,Standard
9156,10,2023-05-15,PAR1,WH-A,Express
9157,10,2023-01-27,PAR1,WH-C,Standard
9158,10,2023-05-04,AMS1,WH-B,Standard
9159,10,2024-01-20,PAR1,WH-B,Express
9160,10,2023-03-06,PAR1,WH-A,Standard
9161,10,2023-07-17,AMS1,WH-A,Pickup
9162,10,2023-09-03,BER1,WH-A,Standard
9163,10,2023-05-07,BER1,WH-C,Standard
9164,10,2023-02-23,AMS1,WH-C,Standard
9165,10,2024-10-04,PAR1,WH-A,Pickup
9166,10,2024-12-12,BER1,WH-A,Express
9167,10,2024-04-11,BER1,WH-B,Pickup
9168,10,2023-09-11,AMS1,WH-C,Express
9169,10,2024-07-03,AMS1,WH-B,Standard
9170,10,2024-12-20,PAR1,WH-B,Express
9171,10,2023-02-04,BER1,WH-A,Standard
9172,10,2023-01-28,PAR1,WH-C,Express
9173,10,2024-05-30,AMS1,WH-C,Standard
9174,10,2024-02-22,BER1,WH-A,Pickup
9175,10,2023-06-06,PAR1,WH-A,Standard
9176,10,2025-01-05,BER1,WH-B,Standard
9177,10,2024-07-12,AMS1,WH-A,Pickup
9178,10,2023-06-15,AMS1,WH-B,Pickup
9179,10,2024-03-18,PAR1,WH-A,Pickup
9180,10,2023-12-30,PAR1,WH-B,Pickup
9181,10,2024-10-15,AMS1,WH-A,Express
9182,10,2024-05-10,AMS1,WH-A,Express
9183,10,2023-09-24,PAR1,WH-C,Standard
9184,10,2024-01-24,AMS1,WH-B,Express
9185,10,2024-05-17,AMS1,WH-B,Pickup
9186,10,2023-06-01,AMS1,WH-A,Standard
9187,10,2024-07-20,PAR1,WH-C,Pickup
9188,10,2024-05-23,PAR1,WH-B,Standard
9189,10,2023-02-27,BER1,WH-A,Express
9190,10,2023-03-11,BER1,WH-B,Express
9191,10,2023-10-17,BER1,WH-A,Standard
9192,10,2023-02-17,PAR1,WH-C,Express
9193,10,2023-01-06,AMS1,WH-B,Express
9194,10,2023-12-07,AMS1,WH-C,Pickup
9195,10,2023-09-07,AMS1,WH-C,Standard
9196,10,2024-04-10,BER1,WH-C,Pickup
9197,10,2023-01-03,PAR1,WH-A,Pickup
9198,10,2023-04-26,AMS1,WH-C,Express
9199,10,2023-09-01,BER1,WH-B,Standard
9200,10,2023-05-24,BER1,WH-A,Express
9201,10,2023-07-30,AMS1,WH-A,Express
9202,10,2023-05-02,BER1,WH-B,Pickup
9203,10,2024-12-15,PAR1,WH-A,Pickup
9204,10,2023-02-18,BER1,WH-A,Standard
9205,10,2024-12-01,BER1,WH-C,Pickup
9206,10,2023-10-08,AMS1,WH-A,Standard
9207,10,2023-02-28,AMS1,WH-C,Standard
9208,10,2023-04-21,BER1,WH-C,Standard
9209,10,2024-08-03,AMS1,WH-C,Express
9210,10,2023-02-09,AMS1,WH-A,Standard
9211,10,2023-08-03,BER1,WH-B,Standard
9212,10,2023-05-23,AMS1,WH-C,Pickup
9213,10,2024-03-30,BER1,WH-A,Standard
9214,10,2024-08-25,AMS1,WH-A,Express
9215,10,2024-05-19,BER1,WH-A,Express
9216,10,2024-05-22,BER1,WH-A,Pickup
9217,10,2024-03-24,AMS1,WH-A,Standard
9218,10,2023-01-18,PAR1,WH-C,Pickup
9219,10,2024-10-02,BER1,WH-C,Standard
9220,10,2023-07-10,PAR1,WH-A,Standard
9221,10,2023-01-19,AMS1,WH-A,Pickup
9222,10,2023-07-09,AMS1,WH-A,Express
9223,10,2024-08-21,PAR1,WH-B,Express
9224,10,2023-10-13,BER1,WH-A,Pickup
9225,10,2024-06-29,BER1,WH-C,Pickup
9226,10,2024-11-01,PAR1,WH-C,Pickup
9227,10,2024-05-24,BER1,WH-C,Express
9228,10,2023-12-28,PAR1,WH-A,Express
9229,10,2023-03-05,PAR1,WH-B,Pickup
9230,10,2024-05-30,PAR1,WH-A,Pickup
9231,10,2023-03-01,PAR1,WH-C,Pickup
9232,10,2024-06-01,PAR1,WH-C,Standard
9233,10,2023-08-04,PAR1,WH-C,Express
9234,10,2024-02-17,AMS1,WH-B,Standard
9235,10,2024-01-15,AMS1,WH-B,Standard
9236,10,2023-10-26,AMS1,WH-B,Express
9237,10,2024-09-03,BER1,WH-C,Express
9238,10,2023-05-06,AMS1,WH-A,Pickup
9239,10,2023-01-22,AMS1,WH-A,Pickup
9240,10,2023-06-29,PAR1,WH-B,Pickup
9241,10,2023-10-21,BER1,WH-A,Express
9242,10,2023-04-10,AMS1,WH-A,Express
9243,10,2023-07-26,BER1,WH-A,Standard
9244,10,2024-10-01,PAR1,WH-A,Pickup
9245,10,2024-08-18,PAR1,WH-C,Pickup
9246,10,2023-07-16,AMS1,WH-C,Express
9247,10,2024-04-03,AMS1,WH-B,Standard
9248,10,2023-09-03,BER1,WH-B,Standard
9249,10,2023-08-22,BER1,WH-B,Standard
9250,10,2024-07-01,PAR1,WH-C,Standard
9251,10,2023-06-01,BER1,WH-C,Express
9252,10,2024-12-09,AMS1,WH-C,Standard
9253,10,2024-08-07,BER1,WH-C,Express
9254,10,2024-06-01,AMS1,WH-B,Standard
9255,10,2024-12-10,PAR1,WH-B,Express
9256,10,2024-04-14,BER1,WH-B,Express
9257,10,2024-12-30,PAR1,WH-C,Standard
9258,10,2024-10-27,BER1,WH-C,Pickup
9259,10,2024-02-23,BER1,WH-C,Standard
9260,10,2024-04-16,AMS1,WH-C,Standard
9261,10,2023-02-16,BER1,WH-B,Standard
9262,10,2024-02-25,PAR1,WH-C,Pickup
9263,10,2023-07-26,PAR1,WH-C,Standard
9264,10,2023-12-13,BER1,WH-B,Pickup
9265,10,2023-10-16,AMS1,WH-B,Express
9266,10,2023-09-22,PAR1,WH-B,Pickup
9267,10,2024-10-13,PAR1,WH-A,Pickup
9268,10,2024-10-17,PAR1,WH-C,Express
9269,10,2023-06-29,AMS1,WH-A,Express
9270,10,2024-08-04,BER1,WH-C,Express
9271,10,2023-03-18,PAR1,WH-C,Pickup
9272,10,2023-12-30,BER1,WH-A,Express
9273,10,2024-12-14,PAR1,WH-A,Pickup
9274,10,2024-03-09,AMS1,WH-B,Pickup
9275,10,2024-12-24,BER1,WH-B,Express
9276,10,2023-08-19,PAR1,WH-C,Express
9277,10,2024-07-14,PAR1,WH-B,Express
9278,10,2024-03-31,BER1,WH-C,Pickup
9279,10,2024-01-08,PAR1,WH-A,Standard
9280,10,2024-08-07,BER1,WH-A,Express
9281,10,2023-03-28,PAR1,WH-C,Pickup
9282,10,2024-12-26,BER1,WH-B,Express
9283,10,2024-02-10,PAR1,WH-A,Pickup
9284,10,2024-01-13,PAR1,WH-B,Standard
9285,10,2024-12-01,BER1,WH-B,Pickup
9286,10,2024-01-08,PAR1,WH-B,Standard
9287,10,2023-12-04,BER1,WH-A,Pickup
9288,10,2023-05-09,AMS1,WH-A,Pickup
9289,10,2024-05-23,BER1,WH-C,Pickup
9290,10,2024-08-17,BER1,WH-C,Standard
9291,10,2024-07-24,AMS1,WH-C,Standard
9292,10,2024-02-09,AMS1,WH-B,Pickup
9293,10,2024-03-30,BER1,WH-A,Express
9294,10,2023-08-19,AMS1,WH-B,Express
9295,10,2024-06-22,PAR1,WH-A,Pickup
9296,10,2023-09-02,BER1,WH-A,Express
9297,10,2024-03-30,BER1,WH-B,Pickup
9298,10,2024-07-04,PAR1,WH-B,Express
9299,10,2024-06-17,PAR1,WH-B,Standard
9300,10,2024-02-27,BER1,WH-C,Pickup
9301,10,2024-12-06,BER1,WH-A,Standard
9302,10,2023-09-12,PAR1,WH-C,Standard
9303,10,2024-04-21,BER1,WH-A,Express
9304,10,2024-05-26,AMS1,WH-C,Pickup
9305,10,2024-08-29,BER1,WH-B,Pickup
9306,10,2023-12-11,PAR1,WH-C,Standard
9307,10,2023-05-09,AMS1,WH-B,Express
9308,10,2024-10-16,PAR1,WH-C,Pickup
9309,10,2024-08-24,BER1,WH-A,Express
9310,10,2024-04-20,PAR1,WH-A,Express
9311,10,2023-03-20,BER1,WH-A,Standard
9312,10,2023-01-06,AMS1,WH-C,Express
9313,10,2024-04-21,PAR1,WH-A,Standard
9314,10,2024-01-12,PAR1,WH-C,Pickup
9315,10,2024-03-22,PAR1,WH-A,Express
9316,10,2024-11-13,AMS1,WH-B,Express
9317,10,2024-02-22,AMS1,WH-C,Pickup
9318,10,2024-12-01,PAR1,WH-C,Pickup
9319,10,2024-05-15,PAR1,WH-C,Standard
9320,10,2024-01-20,AMS1,WH-B,Standard
9321,10,2024-09-08,AMS1,WH-C,Pickup
9322,10,2024-07-19,AMS1,WH-A,Standard
9323,10,2023-08-08,BER1,WH-B,Standard
9324,10,2023-05-27,BER1,WH-A,Pickup
9325,10,2024-07-31,BER1,WH-C,Express
9326,10,2023-06-09,PAR1,WH-B,Pickup
9327,10,2023-09-03,PAR1,WH-C,Pickup
9328,10,2023-12-31,BER1,WH-C,Express
9329,10,2024-07-01,BER1,WH-A,Pickup
9330,10,2023-02-23,PAR1,WH-A,Express
9331,10,2024-01-24,BER1,WH-B,Pickup
9332,10,2024-08-03,AMS1,WH-B,Express
9333,10,2023-01-18,BER1,WH-A,Express
9334,10,2023-10-14,AMS1,WH-C,Express
9335,10,2024-07-12,AMS1,WH-A,Pickup
9336,10,2024-08-30,PAR1,WH-A,Pickup
9337,10,2023-12-02,AMS1,WH-B,Pickup
9338,10,2024-09-29,BER1,WH-C,Express
9339,10,2023-12-08,BER1,WH-B,Standard
9340,10,2024-11-17,AMS1,WH-C,Pickup
9341,10,2024-05-19,AMS1,WH-A,Standard
9342,10,2024-01-02,PAR1,WH-A,Pickup
9343,10,2024-09-22,BER1,WH-C,Express
9344,10,2023-09-29,PAR1,WH-A,Express
9345,10,2024-09-15,AMS1,WH-B,Express
9346,10,2023-08-28,BER1,WH-C,Express
9347,10,2024-04-09,BER1,WH-C,Standard
9348,10,2023-08-02,AMS1,WH-B,Standard
9349,10,2024-04-21,AMS1,WH-B,Express
9350,10,2024-10-28,BER1,WH-C,Pickup
9351,10,2023-11-13,BER1,WH-A,Pickup
9352,10,2024-09-01,AMS1,WH-B,Pickup
9353,10,2024-09-16,BER1,WH-A,Pickup
9354,10,2023-10-24,BER1,WH-A,Standard
9355,10,2024-02-17,AMS1,WH-C,Pickup
9356,10,2023-04-13,AMS1,WH-B,Standard
9357,10,2024-07-04,AMS1,WH-A,Standard
9358,10,2023-11-15,PAR1,WH-B,Pickup
9359,10,2024-11-07,PAR1,WH-B,Standard
9360,10,2024-01-09,PAR1,WH-B,Standard
9361,10,2023-04-04,AMS1,WH-C,Express
9362,10,2024-02-19,AMS1,WH-A,Pickup
9363,10,2023-06-05,AMS1,WH-A,Standard
9364,10,2023-03-10,AMS1,WH-A,Express
9365,10,2023-07-29,PAR1,WH-C,Express
9366,10,2023-05-08,AMS1,WH-C,Pickup
9367,10,2023-04-29,AMS1,WH-C,Standard
9368,10,2024-07-18,BER1,WH-A,Pickup
9369,10,2023-01-04,PAR1,WH-A,Pickup
9370,10,2024-11-21,PAR1,WH-B,Pickup
9371,10,2024-12-18,PAR1,WH-B,Standard
9372,10,2024-08-28,AMS1,WH-B,Express
9373,10,2024-10-03,AMS1,WH-B,Express
9374,10,2023-08-22,AMS1,WH-B,Pickup
9375,10,2023-08-01,BER1,WH-A,Standard
9376,10,2023-06-28,BER1,WH-A,Express
9377,10,2023-12-02,BER1,WH-B,Express
9378,10,2023-11-15,PAR1,WH-C,Express
9379,10,2024-04-24,AMS1,WH-B,Express
9380,10,2023-03-14,AMS1,WH-B,Pickup
9381,10,2024-12-15,BER1,WH-B,Standard
9382,10,2023-11-12,AMS1,WH-A,Standard
9383,10,2024-06-14,PAR1,WH-A,Standard
9384,10,2024-05-07,PAR1,WH-B,Express
9385,10,2023-09-20,PAR1,WH-C,Pickup
9386,10,2024-11-26,PAR1,WH-A,Express
9387,10,2023-03-02,PAR1,WH-C,Standard
9388,10,2024-11-30,PAR1,WH-A,Standard
9389,10,2023-12-02,PAR1,WH-A,Standard
9390,10,2024-12-03,PAR1,WH-A,Express
9391,10,2024-06-22,BER1,WH-A,Pickup
9392,10,2023-06-03,PAR1,WH-B,Pickup
9393,10,2024-05-28,PAR1,WH-A,Express
9394,10,2023-05-30,PAR1,WH-C,Standard
9395,10,2024-06-18,BER1,WH-C,Express
9396,10,2024-05-16,AMS1,WH-C,Pickup
9397,10,2023-03-11,BER1,WH-B,Pickup
9398,10,2023-03-03,BER1,WH-C,Express
9399,10,2023-09-28,AMS1,WH-C,Standard
9400,10,2023-05-18,BER1,WH-C,Pickup
9401,10,2023-07-09,BER1,WH-C,Standard
9402,10,2023-12-13,PAR1,WH-B,Express
9403,10,2023-02-03,PAR1,WH-C,Express
9404,10,2023-10-25,AMS1,WH-A,Pickup
9405,10,2023-11-10,AMS1,WH-B,Standard
9406,10,2024-12-08,PAR1,WH-B,Standard
9407,10,2023-03-28,AMS1,WH-B,Standard
9408,10,2024-02-04,BER1,WH-B,Express
9409,10,2023-04-09,BER1,WH-B,Pickup
9410,10,2023-07-22,BER1,WH-C,Pickup
9411,10,2023-02-07,AMS1,WH-A,Standard
9412,10,2024-10-08,AMS1,WH-A,Pickup
9413,10,2023-10-06,BER1,WH-B,Pickup
9414,10,2023-04-30,BER1,WH-C,Express
9415,10,2024-06-19,PAR1,WH-A,Pickup
9416,10,2023-01-14,AMS1,WH-B,Standard
9417,10,2024-09-28,PAR1,WH-C,Pickup
9418,10,2023-06-22,AMS1,WH-B,Pickup
9419,10,2024-08-18,BER1,WH-B,Express
9420,10,2024-05-15,AMS1,WH-A,Pickup
9421,10,2024-06-30,AMS1,WH-A,Standard
9422,10,2023-02-12,AMS1,WH-C,Pickup
9423,10,2023-06-12,BER1,WH-B,Standard
9424,10,2023-10-23,BER1,WH-A,Pickup
9425,10,2023-03-13,BER1,WH-C,Express
9426,10,2023-03-28,AMS1,WH-B,Standard
9427,10,2024-07-11,BER1,WH-C,Standard
9428,10,2024-10-09,BER1,WH-B,Pickup
9429,10,2024-10-31,BER1,WH-C,Standard
9430,10,2024-09-19,PAR1,WH-B,Standard
9431,10,2023-07-21,PAR1,WH-C,Pickup
9432,10,2023-04-12,BER1,WH-B,Express
9433,10,2023-06-25,PAR1,WH-B,Pickup
9434,10,2024-11-28,AMS1,WH-A,Pickup
